subsistema;ID_CENTRO;personas;promedio_mayo_junio_2025;promedio_mayo_junio_2026;perdida_total_dias;diferencia_promedio;variacion_promedio_pct
Secundaria;centro_0752;96;23,958333333333332;14,572916666666666;901;-9,385416666666666;-39,17391304347826
Secundaria;centro_0766;378;9,386243386243386;7,558201058201059;691;-1,8280423280423275;-19,475760992108228
Secundaria;centro_0768;489;23,666666666666668;14,537832310838446;4464;-9,128834355828221;-38,57253953166854
Secundaria;centro_0769;454;18,795154185022028;15,07488986784141;1689;-3,720264317180618;-19,79374194304465
Secundaria;centro_0782;186;13,112903225806452;15,876344086021506;-514;2,763440860215054;21,074210742107425
Secundaria;centro_0785;74;5,364864864864865;9,08108108108108;-275;3,716216216216216;69,26952141057934
Secundaria;centro_0786;343;13,830903790087463;7,481049562682216;2178;-6,349854227405247;-45,9106239460371
Secundaria;centro_0794;419;22,241050119331742;10,37708830548926;4971;-11,863961813842483;-53,34263332975642
Secundaria;centro_0803;104;13,682692307692308;10,576923076923077;323;-3,1057692307692317;-22,698524244553763
Secundaria;centro_0806;199;16,44221105527638;9,557788944723619;1370;-6,884422110552762;-41,87041564792175
Secundaria;centro_0807;77;13,03896103896104;9,116883116883116;302;-3,922077922077923;-30,079681274900405
Secundaria;centro_0824;256;9,8359375;1,578125;2114;-8,2578125;-83,95552025416998
Secundaria;centro_0834;121;7,0;4,140495867768595;346;-2,8595041322314048;-40,85005903187721
Secundaria;centro_0837;328;16,658536585365855;15,753048780487806;297;-0,9054878048780495;-5,4355783308931205
Secundaria;centro_0846;61;5,672131147540983;4,344262295081967;81;-1,3278688524590159;-23,410404624277447
Secundaria;centro_0847;79;5,3544303797468356;4,139240506329114;96;-1,2151898734177218;-22,69503546099291
Secundaria;centro_0853;211;16,009478672985782;14,52132701421801;314;-1,488151658767773;-9,295441089402011
Secundaria;centro_0859;243;16,76954732510288;12,106995884773662;1133;-4,662551440329219;-27,803680981595104
Secundaria;centro_0873;110;13,863636363636363;9,572727272727272;472;-4,290909090909091;-30,950819672131146
Secundaria;centro_0874;381;13,383202099737533;14,296587926509186;-348;0,9133858267716537;6,824867621102171
Secundaria;centro_0876;271;13,180811808118081;8,583025830258302;1246;-4,597785977859779;-34,882418812989926
Secundaria;centro_0877;184;32,72826086956522;20,777173913043477;2199;-11,951086956521742;-36,5161076054467
Secundaria;centro_0882;124;18,266129032258064;8,540322580645162;1206;-9,725806451612902;-53,245033112582774
Secundaria;centro_0888;537;24,80074487895717;17,599627560521416;3867;-7,201117318435752;-29,035891274966207
Secundaria;centro_0898;222;13,756756756756756;12,13063063063063;361;-1,6261261261261257;-11,820563195808775
Secundaria;centro_0917;66;15,151515151515152;4,893939393939394;677;-10,257575757575758;-67,7
Secundaria;centro_0938;246;19,085365853658537;10,861788617886178;2023;-8,223577235772359;-43,088391906283285
Secundaria;centro_0951;243;14,090534979423868;9,213991769547325;1185;-4,876543209876543;-34,608644859813076
Secundaria;centro_0953;297;16,925925925925927;11,952861952861953;1477;-4,973063973063974;-29,381340759896556
Secundaria;centro_0955;173;16,439306358381504;8,294797687861271;1409;-8,144508670520233;-49,54289732770746
Secundaria;centro_0956;179;4,385474860335195;3,547486033519553;150;-0,8379888268156424;-19,108280254777064
Secundaria;centro_0960;497;9,975855130784709;6,420523138832998;1767;-3,555331991951711;-35,639370713997586
Secundaria;centro_0993;134;11,626865671641792;9,962686567164178;223;-1,664179104477613;-14,313222079589227
Secundaria;centro_0994;112;6,508928571428571;5,8125;78;-0,6964285714285712;-10,699588477366252
Secundaria;centro_1014;72;17,055555555555557;6,652777777777778;749;-10,402777777777779;-60,99348534201955
Secundaria;centro_1022;33;9,151515151515152;2,6666666666666665;214;-6,484848484848486;-70,86092715231788
Secundaria;centro_1026;167;15,173652694610778;8,844311377245509;1057;-6,3293413173652695;-41,71270718232044
Secundaria;centro_1029;373;22,710455764075068;14,916890080428955;2907;-7,793565683646113;-34,3170818085232
Secundaria;centro_1050;222;14,153153153153154;12,522522522522523;362;-1,6306306306306304;-11,521323997453848
Secundaria;centro_1056;143;7,510489510489511;4,2377622377622375;468;-3,2727272727272734;-43,57541899441342
Secundaria;centro_1079;177;19,9774011299435;11,813559322033898;1445;-8,163841807909604;-40,86538461538461
Secundaria;centro_1102;106;8,216981132075471;7,6415094339622645;61;-0,5754716981132066;-7,003444316877139
Secundaria;centro_1117;34;10,441176470588236;1,5588235294117647;302;-8,882352941176471;-85,07042253521126
Secundaria;centro_1120;59;4,067796610169491;2,5762711864406778;88;-1,4915254237288136;-36,66666666666667
Secundaria;centro_1128;153;11,444444444444445;3,6143790849673203;1198;-7,830065359477125;-68,41804683038264
Secundaria;centro_1141;187;12,085561497326204;14,310160427807487;-416;2,2245989304812834;18,40707964601769
Secundaria;centro_1156;263;10,783269961977187;6,163498098859316;1215;-4,619771863117871;-42,84203102961918
Secundaria;centro_1170;69;13,08695652173913;14,826086956521738;-120;1,7391304347826075;13,289036544850497
Secundaria;centro_1199;157;39,15923566878981;29,808917197452228;1468;-9,350318471337584;-23,87768379960964
Secundaria;centro_1256;211;17,61137440758294;14,914691943127963;569;-2,6966824644549767;-15,312163616792251
Secundaria;centro_1259;192;15,046875;9,317708333333334;1100;-5,729166666666666;-38,07545863620629
Secundaria;centro_1266;148;5,77027027027027;3,72972972972973;302;-2,0405405405405403;-35,36299765807962
Secundaria;centro_1270;83;12,120481927710843;4,9156626506024095;598;-7,204819277108434;-59,44333996023856
Secundaria;centro_1293;449;12,510022271714922;6,770601336302895;2577;-5,739420935412027;-45,87858287341998
Secundaria;centro_1310;60;16,966666666666665;15,15;109;-1,8166666666666647;-10,707269155206278
Secundaria;centro_1373;50;16,5;17,92;-71;1,4200000000000017;8,606060606060616
Secundaria;centro_1374;72;13,125;11,069444444444445;148;-2,0555555555555554;-15,661375661375665
Secundaria;centro_1377;88;13,272727272727273;11,125;189;-2,1477272727272734;-16,181506849315074
Secundaria;centro_1425;184;7,663043478260869;9,391304347826088;-318;1,7282608695652186;22,553191489361723
Secundaria;centro_1445;46;1,3043478260869565;4,521739130434782;-148;3,2173913043478257;246,66666666666663
Secundaria;centro_1620;131;14,625954198473282;11,709923664122137;382;-2,9160305343511457;-19,93736951983299
Secundaria;centro_2275;225;8,004444444444445;4,333333333333333;826;-3,671111111111112;-45,86340921710161
Secundaria;centro_2286;95;4,463157894736842;2,463157894736842;190;-1,9999999999999996;-44,811320754716974
UTU;centro_0020;505;3,403960396039604;2,0455445544554456;686;-1,3584158415841583;-39,90692262943571
UTU;centro_0029;370;8,824324324324325;5,916216216216216;1076;-2,9081081081081086;-32,955589586523736
UTU;centro_0030;519;7,165703275529865;5,786127167630058;716;-1,3795761078998074;-19,25248722774939
UTU;centro_0034;559;11,37030411449016;8,483005366726298;1614;-2,8872987477638627;-25,39332913782252
UTU;centro_0035;97;7,134020618556701;6,072164948453608;103;-1,0618556701030935;-14,884393063583822
UTU;centro_0041;864;12,616898148148149;10,101851851851851;2173;-2,5150462962962976;-19,933951013668484
UTU;centro_0049;204;9,544117647058824;8,161764705882353;282;-1,382352941176471;-14,483821263482287
UTU;centro_0067;443;22,96839729119639;20,507900677200904;1090;-2,4604966139954847;-10,712530712530711
UTU;centro_0069;501;7,07185628742515;3,8263473053892216;1626;-3,245508982035928;-45,89331075359865
UTU;centro_0071;550;13,690909090909091;10,552727272727273;1726;-3,1381818181818186;-22,921646746347946
UTU;centro_0072;299;9,591973244147157;5,739130434782608;1152;-3,8528428093645486;-40,16736401673641
UTU;centro_0073;278;10,197841726618705;7,766187050359712;676;-2,431654676258993;-23,844797178130506
UTU;centro_0074;443;5,306997742663657;4,839729119638826;207;-0,46726862302483063;-8,804763930242455
UTU;centro_0075;31;4,741935483870968;5,419354838709677;-21;0,6774193548387091;14,28571428571428
UTU;centro_0082;595;9,831932773109244;8,33109243697479;893;-1,5008403361344538;-15,264957264957268
UTU;centro_0084;40;6,3;6,875;-23;0,5750000000000002;9,126984126984139
UTU;centro_0085;55;7,1454545454545455;5,581818181818182;86;-1,5636363636363635;-21,882951653944016
UTU;centro_0087;216;2,9212962962962963;1,9768518518518519;204;-0,9444444444444444;-32,32963549920761
UTU;centro_0088;366;23,316939890710383;22,833333333333332;177;-0,48360655737705116;-2,0740567143192057
UTU;centro_0089;32;5,5;5,53125;-1;0,03125;0,5681818181818121
UTU;centro_0090;32;0,0;0,0;0;0,0;
UTU;centro_0094;476;8,508403361344538;4,665966386554622;1829;-3,8424369747899156;-45,16049382716049
UTU;centro_0098;1585;11,81135646687697;9,406309148264985;3812;-2,4050473186119863;-20,362160141018105
UTU;centro_0099;212;6,716981132075472;4,047169811320755;566;-2,669811320754717;-39,74719101123596
UTU;centro_0109;663;5,3966817496229265;5,285067873303167;74;-0,11161387631975916;-2,0681945220793807
UTU;centro_0118;573;8,488656195462479;7,804537521815009;392;-0,68411867364747;-8,059210526315796
UTU;centro_0119;55;6,181818181818182;5,218181818181818;53;-0,9636363636363638;-15,588235294117647
UTU;centro_0120;83;6,204819277108434;1,7469879518072289;370;-4,457831325301205;-71,84466019417476
UTU;centro_0121;576;15,65625;12,241319444444445;1967;-3,4149305555555554;-21,811931692171214
UTU;centro_0123;141;18,56737588652482;7,75886524822695;1524;-10,808510638297872;-58,21237585943469
UTU;centro_0128;372;14,204301075268818;10,486559139784946;1383;-3,717741935483872;-26,17335352006056
UTU;centro_0129;261;10,386973180076629;8,835249042145595;405;-1,5517241379310338;-14,939136849870893
UTU;centro_0132;85;6,105882352941176;6,129411764705883;-2;0,023529411764706687;0,3853564547206201
UTU;centro_0135;374;8,93048128342246;5,6550802139037435;1225;-3,2754010695187157;-36,67664670658682
UTU;centro_0136;273;7,205128205128205;5,9633699633699635;339;-1,2417582417582418;-17,23436705643111
UTU;centro_0139;245;7,844897959183673;3,5551020408163265;1051;-4,289795918367346;-54,68262226847034
UTU;centro_0140;127;6,440944881889764;4,393700787401575;260;-2,047244094488189;-31,784841075794624
UTU;centro_0147;908;8,061674008810572;5,064977973568282;2721;-2,99669603524229;-37,17213114754097
UTU;centro_0159;85;3,635294117647059;5,0588235294117645;-121;1,4235294117647057;39,158576051779924
UTU;centro_0165;465;9,053763440860216;5,608602150537634;1602;-3,4451612903225817;-38,05225653206652
UTU;centro_0170;88;9,772727272727273;11,545454545454545;-156;1,7727272727272716;18,13953488372091
UTU;centro_0179;377;8,328912466843502;6,108753315649867;837;-2,2201591511936343;-26,656050955414013
UTU;centro_0185;359;6,142061281337047;4,835654596100278;469;-1,3064066852367686;-21,269841269841272
UTU;centro_0187;218;5,426605504587156;4,3807339449541285;228;-1,045871559633028;-19,273034657650044
UTU;centro_0192;604;9,688741721854305;6,6009933774834435;1865;-3,087748344370861;-31,86944634313056
UTU;centro_0194;98;17,520408163265305;13,755102040816327;369;-3,765306122448978;-21,49097262667442
UTU;centro_0198;154;6,454545454545454;6,279220779220779;27;-0,1753246753246751;-2,716297786720323
UTU;centro_0207;365;11,26027397260274;7,873972602739726;1236;-3,3863013698630136;-30,072992700729927
UTU;centro_0214;618;16,372168284789645;11,830097087378642;2807;-4,542071197411003;-27,74263688475983
UTU;centro_0215;106;13,754716981132075;13,830188679245284;-8;0,07547169811320842;0,5486968449931462
UTU;centro_0217;165;8,921212121212122;10,024242424242424;-182;1,1030303030303017;12,364130434782595
UTU;centro_0219;421;10,66270783847981;10,591448931116389;30;-0,07125890736342022;-0,6683002895967904
UTU;centro_0220;64;17,234375;6,4375;691;-10,796875;-62,64732547597461
UTU;centro_0223;324;7,882716049382716;4,182098765432099;1199;-3,700617283950617;-46,94596711041503
UTU;centro_0225;356;7,845505617977528;5,168539325842697;953;-2,676966292134831;-34,12101682778375
UTU;centro_0229;68;4,455882352941177;4,647058823529412;-13;0,1911764705882355;4,290429042904287
UTU;centro_0230;52;5,0576923076923075;3,4615384615384617;83;-1,5961538461538458;-31,558935361216722
UTU;centro_0233;188;5,99468085106383;4,398936170212766;300;-1,5957446808510642;-26,619343389529725
UTU;centro_0235;81;8,17283950617284;4,185185185185185;323;-3,987654320987655;-48,7915407854985
UTU;centro_0242;39;10,692307692307692;3,2564102564102564;290;-7,435897435897435;-69,54436450839329
UTU;centro_0247;82;24,5609756097561;25,4390243902439;-72;0,8780487804878021;3,5749751737835123
UTU;centro_0264;120;15,091666666666667;9,958333333333334;616;-5,133333333333333;-34,01435670900055
UTU;centro_0269;126;8,119047619047619;6,420634920634921;214;-1,6984126984126977;-20,918866080156395
UTU;centro_0271;74;9,95945945945946;10,945945945945946;-73;0,986486486486486;9,905020352781534
UTU;centro_0272;35;9,971428571428572;3,742857142857143;218;-6,228571428571429;-62,46418338108883
UTU;centro_0273;398;9,017587939698492;4,608040201005025;1755;-4,409547738693467;-48,89941487879632
UTU;centro_0275;160;7,1875;4,125;490;-3,0625;-42,608695652173914
UTU;centro_0279;293;10,34470989761092;5,129692832764505;1528;-5,215017064846416;-50,41240514681623
UTU;centro_0283;86;5,011627906976744;4,686046511627907;28;-0,3255813953488369;-6,49651972157772
UTU;centro_0287;99;23,383838383838384;16,252525252525253;706;-7,1313131313131315;-30,49676025917927
UTU;centro_0288;33;4,545454545454546;3,0;51;-1,5454545454545459;-34,00000000000001
UTU;centro_0296;162;4,172839506172839;3,197530864197531;158;-0,9753086419753085;-23,372781065088756
UTU;centro_0301;177;16,75141242937853;8,649717514124294;1434;-8,101694915254235;-48,36424957841483
UTU;centro_0305;290;9,813793103448276;5,1689655172413795;1347;-4,644827586206897;-47,32958538299368
UTU;centro_0313;166;9,355421686746988;7,253012048192771;349;-2,1024096385542173;-22,47263361236317
UTU;centro_0314;568;16,1443661971831;10,42605633802817;3248;-5,71830985915493;-35,419847328244266
UTU;centro_0324;95;11,063157894736841;5,505263157894737;528;-5,557894736842105;-50,23786869647955
UTU;centro_0325;55;9,654545454545454;4,963636363636364;258;-4,6909090909090905;-48,58757062146892
UTU;centro_0327;36;0,6111111111111112;0,7777777777777778;-6;0,16666666666666663;27,27272727272727
UTU;centro_0328;831;9,28158844765343;6,081829121540313;2659;-3,199759326113117;-34,474264229223394
UTU;centro_0332;91;14,989010989010989;8,274725274725276;611;-6,7142857142857135;-44,79472140762463
UTU;centro_0334;65;1,2307692307692308;9,338461538461539;-527;8,107692307692307;658,75
UTU;centro_0339;390;7,517948717948718;5,851282051282051;650;-1,666666666666667;-22,169167803547076
UTU;centro_0342;147;9,428571428571429;4,73469387755102;690;-4,6938775510204085;-49,78354978354979
UTU;centro_0346;84;5,607142857142857;13,30952380952381;-647;7,702380952380953;137,36730360934186
UTU;centro_0358;401;7,930174563591023;5,778054862842893;863;-2,1521197007481296;-27,138364779874212
UTU;centro_0359;96;3,15625;2,5416666666666665;59;-0,6145833333333335;-19,471947194719476
UTU;centro_0361;42;7,119047619047619;8,166666666666666;-44;1,0476190476190474;14,71571906354514
UTU;centro_0364;52;3,8076923076923075;2,1538461538461537;86;-1,6538461538461537;-43,43434343434344
UTU;centro_0370;363;12,953168044077135;10,509641873278238;887;-2,443526170798897;-18,864313058273062
UTU;centro_0371;91;7,351648351648351;7,758241758241758;-37;0,4065934065934069;5,530642750373693
UTU;centro_0373;392;6,395408163265306;7,130102040816326;-288;0,7346938775510203;11,487834064619062
UTU;centro_0382;181;5,425414364640884;5,602209944751381;-32;0,17679558011049767;3,258655804480659
UTU;centro_0400;140;16,97142857142857;13,985714285714286;418;-2,9857142857142858;-17,59259259259259
UTU;centro_0413;96;23,697916666666668;10,041666666666666;1311;-13,656250000000002;-57,62637362637364
UTU;centro_0418;128;6,21875;3,609375;334;-2,609375;-41,959798994974875
UTU;centro_0419;88;4,568181818181818;5,4772727272727275;-80;0,9090909090909092;19,90049751243781
UTU;centro_0421;119;12,235294117647058;8,571428571428571;436;-3,663865546218487;-29,945054945054938
UTU;centro_0435;94;15,585106382978724;11,095744680851064;422;-4,48936170212766;-28,80546075085324
UTU;centro_0436;381;10,564304461942257;9,89238845144357;256;-0,6719160104986877;-6,360248447204963
UTU;centro_0442;258;9,031007751937985;6,651162790697675;614;-2,37984496124031;-26,3519313304721
UTU;centro_0444;114;10,219298245614034;4,824561403508772;615;-5,394736842105262;-52,78969957081545
UTU;centro_0451;74;5,702702702702703;5,216216216216216;36;-0,48648648648648685;-8,530805687203802
UTU;centro_0452;44;8,886363636363637;5,0;171;-3,8863636363636367;-43,73401534526854
UTU;centro_0456;711;6,073136427566808;3,8452883263009845;1584;-2,227848101265823;-36,68364983788791
UTU;centro_0464;102;10,480392156862745;8,156862745098039;237;-2,3235294117647065;-22,170252572497663
UTU;centro_0487;85;21,58823529411765;12,16470588235294;801;-9,423529411764708;-43,651226158038156
UTU;centro_0491;101;2,6831683168316833;2,5544554455445545;13;-0,12871287128712883;-4,797047970479706
UTU;centro_0493;390;11,505128205128205;7,917948717948718;1399;-3,587179487179487;-31,17896144417205
UTU;centro_0501;141;12,23404255319149;8,553191489361701;519;-3,680851063829788;-30,08695652173914
UTU;centro_0503;38;7,684210526315789;5,2894736842105265;91;-2,394736842105263;-31,164383561643827
UTU;centro_0512;254;10,940944881889763;5,405511811023622;1406;-5,535433070866141;-50,593738754947815
UTU;centro_0513;96;7,375;6,65625;69;-0,71875;-9,745762711864403
UTU;centro_0515;246;5,434959349593496;5,467479674796748;-8;0,032520325203252654;0,5983545250560995
UTU;centro_0522;148;22,27027027027027;12,222972972972974;1487;-10,047297297297296;-45,11529126213591
UTU;centro_0529;71;5,380281690140845;6,253521126760563;-62;0,873239436619718;16,230366492146597
UTU;centro_0537;404;5,044554455445544;5,344059405940594;-121;0,29950495049504955;5,937193326790968
UTU;centro_0539;50;3,7;5,94;-112;2,24;60,54054054054055
UTU;centro_0540;90;2,111111111111111;0,8888888888888888;110;-1,2222222222222223;-57,89473684210527
UTU;centro_0550;59;2,5762711864406778;2,5762711864406778;0;0,0;0,0
UTU;centro_0552;90;10,077777777777778;6,288888888888889;341;-3,7888888888888888;-37,59647188533627
UTU;centro_0567;221;9,04524886877828;5,171945701357466;856;-3,873303167420814;-42,82141070535267
UTU;centro_0570;767;13,156453715775749;9,522816166883963;2787;-3,6336375488917856;-27,618670102071153
UTU;centro_0574;115;7,973913043478261;3,4347826086956523;522;-4,539130434782608;-56,9247546346783
UTU;centro_0590;621;5,413848631239936;3,890499194847021;946;-1,5233494363929148;-28,138013087447945
UTU;centro_0596;598;7,282608695652174;3,891304347826087;2028;-3,391304347826087;-46,56716417910448
UTU;centro_0598;73;17,410958904109588;13,342465753424657;297;-4,068493150684931;-23,36742722265932
UTU;centro_0599;117;9,64102564102564;6,35042735042735;385;-3,2905982905982905;-34,13120567375887
UTU;centro_0601;344;4,784883720930233;4,854651162790698;-24;0,06976744186046524;1,4580801944106936
UTU;centro_0606;64;25,84375;22,140625;237;-3,703125;-14,328899637243042
UTU;centro_0615;349;10,982808022922637;8,025787965616045;1032;-2,9570200573065915;-26,924080354813473
UTU;centro_0621;61;10,098360655737705;6,622950819672131;212;-3,475409836065574;-34,41558441558442
UTU;centro_0634;129;24,503875968992247;22,007751937984494;322;-2,496124031007753;-10,186649794368874
UTU;centro_0635;74;3,689189189189189;3,5;14;-0,18918918918918903;-5,128205128205121
UTU;centro_0641;64;6,796875;2,15625;297;-4,640625;-68,27586206896552
UTU;centro_0642;518;8,488416988416988;5,411196911196911;1594;-3,077220077220077;-36,25198999317717
UTU;centro_0645;65;6,569230769230769;7,107692307692307;-35;0,5384615384615383;8,196721311475418
UTU;centro_0646;121;14,28099173553719;10,983471074380166;399;-3,2975206611570247;-23,09027777777778
UTU;centro_0648;234;17,085470085470085;11,282051282051283;1358;-5,803418803418802;-33,96698349174587
UTU;centro_0654;183;11,595628415300547;7,573770491803279;736;-4,021857923497269;-34,68426013195099
UTU;centro_0656;159;14,276729559748428;12,38993710691824;300;-1,8867924528301891;-13,215859030837008
UTU;centro_0657;81;14,08641975308642;14,74074074074074;-53;0,6543209876543212;4,645048203330404
UTU;centro_0663;214;7,350467289719626;4,509345794392523;608;-2,841121495327103;-38,65225683407502
UTU;centro_0665;151;5,947019867549669;3,801324503311258;324;-2,1456953642384105;-36,08017817371938
UTU;centro_0675;79;1,6329113924050633;1,2784810126582278;28;-0,35443037974683556;-21,705426356589154
UTU;centro_0680;74;1,6081081081081081;2,608108108108108;-74;0,9999999999999998;62,18487394957981
UTU;centro_0685;188;6,808510638297872;6,430851063829787;71;-0,37765957446808507;-5,546874999999996
UTU;centro_0691;127;3,2913385826771653;4,149606299212598;-109;0,8582677165354329;26,076555023923433
UTU;centro_0694;354;13,451977401129943;6,2824858757062145;2538;-7,169491525423728;-53,296934061318765
UTU;centro_0708;223;12,47085201793722;8,112107623318385;972;-4,358744394618835;-34,95145631067962
UTU;centro_0713;44;16,386363636363637;13,681818181818182;119;-2,704545454545455;-16,504854368932044
UTU;centro_0727;72;11,666666666666666;5,791666666666667;423;-5,874999999999999;-50,357142857142854
UTU;centro_0730;95;7,652631578947369;5,273684210526316;226;-2,378947368421053;-31,08665749656121
UTU;centro_0732;88;12,238636363636363;8,079545454545455;366;-4,159090909090908;-33,98328690807799
UTU;centro_0738;70;10,428571428571429;7,814285714285714;183;-2,6142857142857148;-25,068493150684933
UTU;centro_0739;90;10,011111111111111;7,133333333333334;259;-2,8777777777777773;-28,745837957824637
UTU;centro_0744;76;14,18421052631579;7,7105263157894735;492;-6,473684210526316;-45,64007421150278
UTU;centro_0756;71;16,43661971830986;17,746478873239436;-93;1,3098591549295762;7,969151670951158
UTU;centro_0770;55;15,563636363636364;16,87272727272727;-72;1,3090909090909069;8,411214953271017
UTU;centro_0771;48;10,3125;14,458333333333334;-199;4,145833333333334;40,202020202020215
UTU;centro_0779;98;5,714285714285714;4,061224489795919;162;-1,6530612244897958;-28,928571428571427
UTU;centro_0783;244;15,795081967213115;12,434426229508198;820;-3,360655737704917;-21,276595744680847
UTU;centro_0784;79;10,189873417721518;6,2405063291139244;312;-3,949367088607594;-38,75776397515527
UTU;centro_0795;157;14,789808917197453;13,949044585987261;132;-0,8407643312101918;-5,68475452196383
UTU;centro_0798;96;10,84375;3,7083333333333335;685;-7,135416666666666;-65,80211335254562
UTU;centro_0800;165;9,351515151515152;5,539393939393939;629;-3,8121212121212125;-40,7647440051847
UTU;centro_0802;482;5,79045643153527;4,661825726141079;544;-1,1286307053941904;-19,49122178430669
UTU;centro_0810;123;13,195121951219512;11,56910569105691;200;-1,6260162601626025;-12,322858903265566
UTU;centro_0814;200;5,325;3,33;399;-1,995;-37,464788732394375
UTU;centro_0817;143;2,1818181818181817;2,230769230769231;-7;0,04895104895104918;2,243589743589758
UTU;centro_0835;43;16,0;11,837209302325581;179;-4,162790697674419;-26,01744186046512
UTU;centro_0838;55;6,072727272727272;6,327272727272727;-14;0,25454545454545485;4,191616766467066
UTU;centro_0845;62;9,048387096774194;6,419354838709677;163;-2,629032258064517;-29,055258467023183
UTU;centro_0849;39;10,333333333333334;9,384615384615385;37;-0,9487179487179489;-9,181141439205954
UTU;centro_0858;89;6,786516853932584;4,966292134831461;162;-1,8202247191011232;-26,821192052980123
UTU;centro_0862;66;8,666666666666666;2,8181818181818183;386;-5,848484848484848;-67,48251748251748
UTU;centro_0863;71;19,676056338028168;12,788732394366198;489;-6,88732394366197;-35,003579098067284
UTU;centro_0870;44;7,9772727272727275;3,3181818181818183;205;-4,659090909090909;-58,4045584045584
UTU;centro_0889;84;15,047619047619047;6,035714285714286;757;-9,011904761904763;-59,88924050632911
UTU;centro_0893;34;10,852941176470589;12,588235294117647;-59;1,735294117647058;15,989159891598902
UTU;centro_0894;48;13,520833333333334;7,958333333333333;267;-5,562500000000001;-41,14021571648691
UTU;centro_0895;45;3,4;3,511111111111111;-5;0,11111111111111116;3,267973856209161
UTU;centro_0922;148;16,236486486486488;11,763513513513514;662;-4,472972972972974;-27,548897211818556
UTU;centro_0943;79;16,924050632911392;10,455696202531646;511;-6,468354430379746;-38,2198952879581
UTU;centro_0964;212;6,339622641509434;3,702830188679245;559;-2,636792452830189;-41,592261904761905
UTU;centro_0965;56;6,857142857142857;5,196428571428571;93;-1,6607142857142856;-24,21875
UTU;centro_0982;281;8,857651245551601;5,683274021352313;892;-3,1743772241992882;-35,83768581759743
UTU;centro_0984;203;10,916256157635468;10,270935960591133;131;-0,6453201970443345;-5,911552346570392
UTU;centro_1047;51;8,862745098039216;7,96078431372549;46;-0,9019607843137258;-10,176991150442483
UTU;centro_1062;105;4,9523809523809526;5,980952380952381;-108;1,0285714285714285;20,769230769230763
UTU;centro_1071;142;11,880281690140846;6,774647887323944;725;-5,105633802816902;-42,97569650266746
UTU;centro_1073;57;2,0526315789473686;1,631578947368421;24;-0,42105263157894757;-20,512820512820518
UTU;centro_1085;75;5,373333333333333;1,6666666666666667;278;-3,706666666666666;-68,98263027295285
UTU;centro_1089;59;5,237288135593221;5,661016949152542;-25;0,4237288135593218;8,090614886731395
UTU;centro_1092;85;20,67058823529412;15,16470588235294;468;-5,505882352941178;-26,636311895276044
UTU;centro_1111;93;2,5698924731182795;3,946236559139785;-128;1,3763440860215055;53,55648535564854
UTU;centro_1119;142;8,732394366197184;8,140845070422536;84;-0,591549295774648;-6,774193548387098
UTU;centro_1158;117;6,042735042735043;6,3247863247863245;-33;0,28205128205128194;4,667609618104662
UTU;centro_1235;30;4,966666666666667;6,433333333333334;-44;1,4666666666666668;29,53020134228188
UTU;centro_1272;38;4,184210526315789;4,842105263157895;-25;0,6578947368421053;15,723270440251568
UTU;centro_1303;44;8,0;5,840909090909091;95;-2,159090909090909;-26,988636363636363
UTU;centro_1363;45;5,911111111111111;7,7555555555555555;-83;1,844444444444444;31,203007518796987
UTU;centro_1364;99;19,646464646464647;16,87878787878788;274;-2,767676767676768;-14,087403598971726
UTU;centro_1395;30;3,3666666666666667;3,2666666666666666;3;-0,10000000000000009;-2,970297029702973
UTU;centro_1451;69;5,782608695652174;2,5072463768115942;226;-3,2753623188405796;-56,64160401002506
UTU;centro_1636;33;3,1818181818181817;8,333333333333334;-170;5,151515151515152;161,90476190476195
UTU;centro_1712;39;8,487179487179487;5,512820512820513;116;-2,9743589743589745;-35,0453172205438
